Q,I,err,count
1.695340999999999931e-01,8.715633442041431644e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.721624999999999961e-01,8.626233442041432442e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.747908999999999990e-01,8.626233442041432442e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.824134000000000033e-01,8.357933442041431960e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.850418000000000063e-01,8.089533442041432765e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.871445999999999943e-01,8.179033442041432067e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.897729999999999972e-01,8.089533442041432765e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.950299000000000060e-01,7.821233442041432282e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.973955000000000015e-01,7.731733442041432980e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.000239000000000045e-01,7.731733442041432980e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.026523000000000074e-01,7.910633442041432872e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.073834999999999984e-01,8.000133442041432175e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.150060000000000027e-01,8.089533442041432765e-02,3.000000000000000062e-03,1.000000000000000000e+00
